TeamName,TeamID,Season,G,W,L,FGM,FGA,FG%,FGM3,FGA3,FG3%,FTM,FTA,FT%,OR,DR,Ast,TO,Stl,Blk,PF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF
Stony Brook,1392,2016,30,24,6,843,1768,47.68099547511312,194,517,37.524177949709866,384,574,66.89895470383276,355,795,489,350,177,138,487,708,1711,204,597,336,473,276,678,337,376,165,80,549
Stony Brook,1392,2017,31,18,13,732,1798,40.7119021134594,245,735,33.333333333333336,437,605,72.23140495867769,335,729,378,318,166,100,600,724,1649,223,590,462,661,293,821,342,404,137,72,609
Stony Brook,1392,2018,31,12,19,744,1802,41.28745837957825,237,735,32.244897959183675,379,577,65.68457538994801,355,757,403,432,244,91,628,742,1682,215,609,492,703,297,809,364,450,211,126,570
Syracuse,1393,2014,32,27,5,770,1762,43.70034052213394,160,478,33.47280334728033,481,684,70.32163742690058,422,706,382,285,257,158,509,649,1574,222,642,384,574,327,685,414,428,135,99,569
Syracuse,1393,2015,31,18,13,763,1775,42.985915492957744,155,516,30.03875968992248,415,629,65.97774244833069,374,762,469,369,256,157,470,699,1724,203,645,364,517,349,739,460,436,196,101,538
Syracuse,1393,2016,32,19,13,766,1796,42.65033407572383,280,776,36.08247422680412,435,637,68.28885400313972,378,759,450,388,259,130,530,759,1835,225,739,360,540,413,769,499,434,208,87,573
Syracuse,1393,2017,32,18,14,836,1832,45.633187772925766,283,737,38.398914518317504,469,639,73.39593114241002,339,772,498,388,256,152,514,805,1884,273,802,371,565,406,745,544,431,193,88,569
Syracuse,1393,2018,33,20,13,751,1796,41.81514476614699,193,600,32.166666666666664,534,721,74.06380027739252,399,836,362,415,239,184,538,722,1824,262,798,424,571,346,739,534,424,208,105,607
TAM C. Christi,1394,2014,30,16,14,732,1550,47.225806451612904,128,348,36.7816091954023,460,687,66.95778748180494,332,663,364,370,197,94,601,681,1536,179,529,484,706,319,611,370,358,168,123,589
TAM C. Christi,1394,2015,30,17,13,649,1474,44.02985074626866,146,442,33.0316742081448,522,764,68.32460732984293,290,665,301,376,201,79,626,637,1510,171,534,496,714,332,664,344,399,171,81,651
TAM C. Christi,1394,2016,30,23,7,754,1726,43.684820393974505,192,567,33.86243386243386,484,653,74.11944869831547,332,698,375,372,281,135,635,682,1622,206,592,520,727,348,730,380,478,188,69,604
TAM C. Christi,1394,2017,28,17,11,738,1584,46.59090909090909,148,451,32.81596452328159,435,604,72.01986754966887,283,643,352,375,247,105,562,684,1542,210,613,446,643,320,669,379,445,190,76,576
TAM C. Christi,1394,2018,26,8,18,613,1418,43.229901269393515,137,398,34.42211055276382,380,525,72.38095238095238,254,629,281,422,164,76,554,629,1396,201,566,433,644,261,628,380,388,195,80,494
TCU,1395,2014,30,8,22,624,1557,40.077071290944126,141,442,31.900452488687783,511,698,73.20916905444126,252,637,334,351,183,95,517,774,1733,197,574,432,614,408,773,482,378,174,105,606
TCU,1395,2015,33,18,15,791,1809,43.725815367606415,150,459,32.6797385620915,517,841,61.474435196195,445,769,435,395,207,176,681,684,1708,140,418,550,820,386,741,345,431,189,146,725
TCU,1395,2016,33,12,21,734,1810,40.552486187845304,187,558,33.51254480286738,554,826,67.07021791767555,355,758,382,478,213,126,677,806,1805,225,647,522,747,349,855,486,488,246,151,742
TCU,1395,2017,33,18,15,883,1908,46.278825995807125,235,662,35.49848942598187,429,623,68.86035313001605,371,797,548,429,206,154,577,843,1895,224,624,416,593,340,738,484,419,196,127,598
TCU,1395,2018,32,21,11,960,1925,49.87012987012987,271,677,40.02954209748892,465,657,70.77625570776256,360,806,601,406,211,115,541,873,1901,259,683,425,583,282,682,503,403,200,136,596
Temple,1396,2014,31,9,22,828,1934,42.81282316442606,201,594,33.83838383838384,434,614,70.68403908794788,383,719,421,327,180,109,573,879,1855,193,538,470,690,369,802,450,343,180,154,547
Temple,1396,2015,33,23,10,733,1910,38.37696335078534,211,695,30.359712230215827,462,673,68.64784546805349,408,843,406,328,231,142,573,709,1795,180,583,402,614,345,869,373,419,173,130,561
Temple,1396,2016,32,21,11,792,1957,40.47010730710271,251,739,33.96481732070365,362,529,68.43100189035917,358,818,433,293,171,100,516,785,1884,189,601,399,539,347,877,395,355,137,118,506
Temple,1396,2017,32,16,16,808,1916,42.17118997912317,287,807,35.5638166047088,366,506,72.33201581027669,320,777,464,365,208,128,581,807,1875,226,658,437,601,369,843,437,403,172,126,488
Temple,1396,2018,32,17,15,821,1932,42.49482401656315,267,756,35.317460317460316,342,495,69.0909090909091,328,761,409,346,214,103,557,818,1858,222,686,405,570,366,853,430,408,167,96,459
Tennessee,1397,2014,32,20,12,781,1765,44.24929178470255,178,540,32.96296296296296,516,729,70.78189300411523,439,801,387,348,166,151,550,706,1712,159,467,393,566,305,667,314,347,173,123,631
Tennessee,1397,2015,32,16,16,725,1706,42.49706916764361,194,586,33.10580204778157,381,551,69.1470054446461,396,644,350,387,247,108,625,673,1533,244,661,465,667,322,674,448,445,166,103,541
Tennessee,1397,2016,34,15,19,890,2116,42.06049149338374,251,767,32.72490221642764,523,721,72.5381414701803,428,864,458,380,180,156,662,886,2081,248,726,536,776,456,905,471,417,205,120,692
Tennessee,1397,2017,31,15,16,767,1834,41.82115594329335,182,562,32.38434163701068,572,787,72.68106734434562,375,795,425,387,162,140,651,755,1771,210,591,534,766,342,806,374,429,185,120,663
Tennessee,1397,2018,33,25,8,833,1897,43.91143911439114,259,675,38.370370370370374,524,693,75.61327561327562,385,808,522,403,208,148,646,743,1813,210,658,495,695,371,762,357,460,186,109,644
Tennessee St,1398,2014,29,4,25,669,1573,42.53019707565162,144,489,29.447852760736197,471,677,69.57163958641064,324,627,296,354,155,79,617,716,1538,176,516,572,790,309,691,364,319,161,110,562
Tennessee St,1398,2015,29,3,26,550,1435,38.32752613240418,161,462,34.84848484848485,360,580,62.06896551724138,267,656,266,410,156,98,585,666,1532,213,652,440,643,320,736,402,340,183,103,520
Tennessee St,1398,2016,28,18,10,719,1569,45.825366475462076,154,459,33.55119825708061,459,656,69.96951219512195,307,710,289,372,215,99,585,635,1515,226,619,449,651,282,664,356,410,157,73,556
Tennessee St,1398,2017,28,15,13,685,1567,43.7141033822591,156,472,33.05084745762712,431,619,69.62843295638126,339,701,311,424,180,99,603,599,1467,226,645,494,715,271,651,364,418,154,91,578
Tennessee St,1398,2018,28,13,15,613,1451,42.24672639558925,204,601,33.94342762063228,408,549,74.31693989071039,234,654,299,415,200,71,529,646,1465,251,695,361,519,250,684,407,443,158,89,504
Tennessee Tech,1399,2014,31,15,16,743,1659,44.78601567209162,172,528,32.57575757575758,514,765,67.18954248366013,375,698,369,475,205,135,704,740,1613,180,505,621,876,323,680,375,414,232,85,617
Tennessee Tech,1399,2015,28,10,18,704,1603,43.91765439800374,159,492,32.31707317073171,381,558,68.27956989247312,360,646,361,388,162,94,545,696,1495,196,533,430,638,267,630,361,353,210,77,495
Tennessee Tech,1399,2016,28,17,11,699,1561,44.77898782831518,239,665,35.93984962406015,519,695,74.67625899280576,265,741,386,354,143,103,539,761,1730,223,609,382,572,346,687,416,319,176,89,591
Tennessee Tech,1399,2017,30,10,20,721,1729,41.70040485829959,221,681,32.452276064610864,476,666,71.47147147147147,322,730,394,409,200,104,641,755,1696,237,683,495,673,315,787,456,436,171,107,610
Tennessee Tech,1399,2018,31,17,14,766,1789,42.81721632196758,222,643,34.52566096423017,459,674,68.10089020771514,319,763,414,441,228,100,618,798,1787,228,683,460,654,328,812,425,452,187,124,598
Texas,1400,2014,33,23,10,851,1975,43.08860759493671,169,521,32.437619961612285,575,866,66.39722863741339,497,881,421,408,190,198,629,768,1929,237,692,538,781,377,764,412,381,214,120,683
Texas,1400,2015,33,20,13,779,1787,43.59261331841074,206,607,33.93739703459637,478,659,72.5341426403642,410,900,435,420,124,260,533,686,1862,200,575,421,637,367,668,344,298,209,101,618
Texas,1400,2016,32,20,12,789,1828,43.161925601750546,223,658,33.890577507598785,482,725,66.48275862068965,352,753,367,332,165,140,664,754,1801,201,586,469,675,359,792,362,400,145,104,651
Texas,1400,2017,33,11,22,810,1847,43.85489983757444,181,620,29.193548387096776,414,637,64.99215070643642,323,809,377,443,190,149,589,820,1932,218,669,415,580,367,813,397,413,213,105,606
Texas,1400,2018,33,19,14,851,1943,43.79825012866701,234,742,31.536388140161726,431,645,66.82170542635659,349,832,382,391,205,164,532,829,1965,226,685,367,512,348,838,402,418,179,94,589
Texas A&M,1401,2014,32,17,15,735,1714,42.882147024504086,186,579,32.12435233160622,429,667,64.31784107946027,302,769,409,361,208,127,580,686,1708,182,622,476,693,371,803,384,424,196,129,576
Texas A&M,1401,2015,31,20,11,748,1665,44.92492492492492,170,492,34.552845528455286,417,636,65.56603773584905,351,775,451,385,178,92,570,649,1632,208,686,423,617,307,680,386,392,195,132,568
Texas A&M,1401,2016,34,26,8,906,2016,44.94047619047619,261,745,35.033557046979865,508,755,67.28476821192054,436,886,574,401,235,128,615,783,1930,251,763,411,626,377,808,440,486,172,118,657
Texas A&M,1401,2017,31,16,15,804,1754,45.83808437856328,189,574,32.926829268292686,379,584,64.8972602739726,401,796,489,439,186,173,511,739,1829,249,708,375,514,361,671,426,361,205,104,539
Texas A&M,1401,2018,32,20,12,887,1941,45.69809376609995,211,644,32.7639751552795,415,622,66.72025723472669,402,921,495,434,179,189,536,800,1986,242,747,392,576,366,767,457,358,203,135,558
Texas St,1402,2014,29,6,23,640,1493,42.86671131949096,137,446,30.717488789237667,334,501,66.66666666666667,278,633,314,397,170,81,535,653,1441,189,473,440,626,257,657,326,354,186,95,472
Texas St,1402,2015,28,11,17,579,1477,39.20108327691266,142,456,31.140350877192983,375,539,69.57328385899814,285,608,301,359,191,61,493,599,1417,151,495,379,518,284,697,307,415,177,96,504
Texas St,1402,2016,29,13,16,667,1576,42.32233502538071,135,420,32.142857142857146,401,594,67.50841750841751,302,665,337,337,174,85,531,665,1530,188,535,383,544,293,711,330,394,166,90,551
Texas St,1402,2017,31,18,13,740,1646,44.95747266099635,196,554,35.37906137184115,391,600,65.16666666666667,286,724,442,360,186,133,558,697,1652,190,588,427,582,320,726,328,402,171,113,563
Texas St,1402,2018,31,13,18,700,1640,42.68292682926829,202,611,33.06055646481178,403,596,67.61744966442953,330,712,397,421,153,82,511,754,1665,214,648,357,499,273,704,393,392,198,127,556
Texas Tech,1403,2014,32,14,18,783,1718,45.57625145518044,140,450,31.11111111111111,484,665,72.78195488721805,377,677,366,385,196,117,605,732,1675,206,624,520,704,332,625,356,365,193,114,574
Texas Tech,1403,2015,32,13,19,652,1610,40.49689440993789,169,524,32.25190839694657,476,742,64.15094339622641,374,698,356,442,187,131,558,712,1668,217,640,418,619,337,706,376,408,234,123,638
Texas Tech,1403,2016,31,19,12,760,1700,44.705882352941174,178,517,34.42940038684719,546,732,74.59016393442623,320,739,404,371,182,130,573,758,1777,237,674,412,586,356,689,348,396,197,102,654
Texas Tech,1403,2017,32,18,14,835,1779,46.93648116919618,212,575,36.869565217391305,464,633,73.30173775671406,299,756,447,354,169,100,561,731,1693,255,718,429,602,261,694,370,435,165,80,629
Texas Tech,1403,2018,33,24,9,863,1860,46.39784946236559,232,634,36.59305993690852,525,749,70.09345794392523,363,823,476,414,244,141,599,718,1783,227,692,472,678,324,724,342,501,196,120,689
TN Martin,1404,2014,29,6,23,738,1754,42.07525655644242,211,604,34.93377483443709,443,615,72.03252032520325,332,578,392,332,217,74,606,823,1560,187,490,547,775,281,774,492,398,177,132,569
TN Martin,1404,2015,28,16,12,673,1456,46.222527472527474,203,531,38.22975517890772,342,489,69.93865030674847,258,670,328,330,127,51,440,668,1516,199,553,323,462,243,607,347,268,161,86,473
TN Martin,1404,2016,31,17,14,758,1736,43.663594470046085,232,684,33.91812865497076,445,622,71.54340836012862,323,790,358,387,164,57,559,786,1806,264,777,385,550,330,750,444,362,176,89,571
TN Martin,1404,2017,31,19,12,836,1820,45.934065934065934,241,707,34.08769448373409,432,615,70.2439024390244,408,749,480,474,200,97,562,828,1849,283,814,415,587,365,660,479,418,202,89,572
TN Martin,1404,2018,29,8,21,723,1644,43.97810218978102,191,593,32.20910623946037,287,396,72.47474747474747,280,717,337,426,181,93,538,706,1664,275,784,398,567,339,698,482,376,199,72,441
Toledo,1405,2014,32,26,6,869,1881,46.198830409356724,185,525,35.23809523809524,610,833,73.22929171668667,406,737,480,328,210,94,561,852,1828,218,610,447,633,345,723,426,431,172,123,683
Toledo,1405,2015,33,20,13,863,1837,46.97876973326075,195,533,36.58536585365854,562,757,74.24042272126816,360,844,432,405,170,108,563,844,1935,234,739,421,599,353,722,425,361,232,109,654
Toledo,1405,2016,31,16,15,834,1820,45.824175824175825,251,692,36.27167630057804,467,624,74.83974358974359,296,819,502,362,163,62,535,792,1810,261,671,376,522,267,766,402,375,201,99,612
Toledo,1405,2017,32,16,16,881,1848,47.67316017316017,248,684,36.25730994152047,498,722,68.97506925207756,325,876,519,429,124,87,557,934,2018,190,592,378,552,302,780,399,327,222,130,654
Toledo,1405,2018,33,22,11,888,1894,46.884899683210136,320,789,40.55766793409379,519,703,73.82645803698435,309,901,517,382,119,129,532,918,2087,230,668,404,550,347,803,350,308,198,114,602
Towson,1406,2014,32,22,10,743,1658,44.81302774427021,187,526,35.551330798479086,639,913,69.98904709748084,375,849,309,360,126,149,644,749,1859,181,591,504,739,394,675,363,266,151,118,704
Towson,1406,2015,31,11,20,652,1597,40.82654978083907,121,402,30.09950248756219,512,772,66.32124352331606,446,745,263,415,108,120,656,672,1605,184,538,509,722,312,638,349,288,190,140,622
Towson,1406,2016,30,18,12,714,1695,42.123893805309734,165,505,32.67326732673267,517,762,67.8477690288714,428,733,331,363,167,137,622,683,1616,195,556,484,646,279,678,333,356,153,106,624
Towson,1406,2017,32,19,13,814,1837,44.31137724550898,148,484,30.578512396694215,572,838,68.25775656324582,429,827,330,416,213,113,670,728,1722,234,682,558,811,292,730,371,416,174,133,679
Towson,1406,2018,30,16,14,822,1776,46.28378378378378,190,538,35.31598513011152,433,629,68.83942766295708,365,767,348,382,195,128,603,734,1685,236,676,473,662,291,697,398,393,164,88,575
Troy,1407,2014,29,9,20,641,1568,40.880102040816325,208,614,33.876221498371336,455,689,66.0377358490566,347,663,312,362,163,70,456,748,1658,180,553,364,507,319,709,410,344,161,94,588
Troy,1407,2015,27,8,19,619,1450,42.689655172413794,179,535,33.45794392523364,364,550,66.18181818181819,290,614,246,380,177,53,423,689,1546,192,576,309,437,312,639,362,350,166,89,490
Troy,1407,2016,29,7,22,678,1695,40.0,199,637,31.240188383045528,408,644,63.35403726708075,328,715,315,339,168,83,543,763,1716,222,612,422,602,333,798,411,359,180,108,577
Troy,1407,2017,34,20,14,865,1939,44.6106240330067,277,782,35.42199488491048,568,787,72.1728081321474,362,853,416,416,200,115,598,859,1984,264,783,470,648,358,822,431,418,196,108,653
Troy,1407,2018,31,14,17,786,1795,43.788300835654596,274,813,33.702337023370234,443,604,73.34437086092716,292,811,406,392,154,112,541,813,1853,233,685,411,586,329,794,378,359,201,81,526
Tulane,1408,2014,32,16,16,651,1574,41.35959339263024,191,541,35.30499075785582,548,791,69.27939317319849,322,743,289,406,147,93,612,769,1733,221,622,484,715,358,744,446,339,209,111,654
Tulane,1408,2015,30,14,16,663,1632,40.625,189,591,31.97969543147208,369,566,65.19434628975264,346,682,329,387,183,59,530,705,1568,155,460,374,566,283,716,354,396,184,131,547
Tulane,1408,2016,34,12,22,802,2021,39.6833250865908,216,719,30.041724617524338,420,621,67.6328502415459,415,851,372,451,218,131,649,845,1950,212,601,496,718,369,895,409,441,240,119,598
Tulane,1408,2017,31,6,25,751,1856,40.463362068965516,221,683,32.357247437774525,456,636,71.69811320754717,349,715,398,420,192,119,648,843,1788,235,616,513,730,344,842,424,439,193,115,568
Tulane,1408,2018,31,14,17,800,1779,44.96908375491849,232,663,34.99245852187028,437,613,71.28874388254486,296,772,483,409,155,126,559,815,1828,215,623,451,632,331,780,385,374,214,91,571
Tulsa,1409,2014,33,21,12,814,1842,44.19109663409338,190,584,32.534246575342465,594,880,67.5,356,842,413,378,230,125,707,712,1767,213,604,586,854,350,828,355,467,189,104,713
Tulsa,1409,2015,31,22,9,686,1631,42.06008583690987,172,521,33.01343570057582,446,691,64.54413892908828,326,805,338,353,176,110,514,654,1677,204,631,333,509,309,754,340,391,164,113,607
Tulsa,1409,2016,31,20,11,796,1793,44.394868934746235,216,656,32.926829268292686,486,717,67.78242677824268,313,773,425,335,211,83,549,733,1760,235,647,459,613,338,808,375,445,164,102,637
Tulsa,1409,2017,32,15,17,701,1673,41.900777047220565,234,683,34.2606149341142,522,716,72.90502793296089,311,802,366,473,145,80,579,786,1810,254,707,423,600,316,745,389,401,226,134,649
Tulsa,1409,2018,31,19,12,754,1730,43.58381502890173,247,710,34.7887323943662,522,720,72.5,346,831,391,399,139,68,495,793,1888,282,821,329,478,350,734,442,382,197,117,628
UTRGV,1410,2014,31,8,23,722,1758,41.069397042093286,148,530,27.92452830188679,415,629,65.97774244833069,334,675,376,374,211,73,638,736,1648,201,606,527,765,357,811,443,442,182,113,566
UTRGV,1410,2015,28,7,21,591,1446,40.871369294605806,111,393,28.244274809160306,377,558,67.56272401433692,291,596,354,374,161,92,507,683,1536,185,542,393,544,344,665,389,341,196,100,518
UTRGV,1410,2016,27,5,22,628,1532,40.992167101827675,189,571,33.09982486865149,305,454,67.18061674008811,226,647,397,327,127,79,483,791,1693,181,517,355,526,359,760,445,267,176,67,449
UTRGV,1410,2017,29,7,22,776,1854,41.855447680690396,238,733,32.46930422919509,436,603,72.30514096185738,344,707,416,455,216,74,710,813,1697,217,586,608,887,328,826,491,455,215,79,547
UTRGV,1410,2018,30,13,17,742,1869,39.70037453183521,179,591,30.287648054145517,571,775,73.6774193548387,348,757,433,406,231,96,669,801,1762,211,580,569,802,331,889,450,472,179,112,648
TX Southern,1411,2014,32,18,14,795,1735,45.821325648414984,202,563,35.879218472468914,610,858,71.0955710955711,361,814,437,423,147,113,530,869,1947,205,577,392,573,367,718,439,347,208,123,691
TX Southern,1411,2015,34,22,12,794,1789,44.382336500838456,180,562,32.02846975088968,550,831,66.18531889290011,386,788,370,445,209,106,590,850,1930,188,550,405,629,410,749,408,419,220,129,704
TX Southern,1411,2016,32,18,14,819,1788,45.80536912751678,219,642,34.11214953271028,473,752,62.898936170212764,395,813,458,426,143,94,483,843,1931,208,622,351,466,322,722,435,348,201,125,687
